FOV_file,Event_time,Cell_number,slip_area
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,842,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,843,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,844,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,845,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,846,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,958,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,959,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,960,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,961,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,962,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,963,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,964,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,965,450,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,618,451,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,619,451,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,620,451,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,621,451,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,622,451,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,623,451,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,624,451,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,625,451,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,921,451,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,922,451,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,923,451,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,21,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,25,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,42,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,51,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,52,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,54,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,63,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,65,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,66,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,70,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,71,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,72,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,73,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,74,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,75,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,76,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,77,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,78,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,79,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,80,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,277,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,278,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,279,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,280,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,281,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,282,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,283,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,284,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,285,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,299,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,300,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,301,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,302,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,303,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,304,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,305,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,306,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,307,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,308,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,309,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,310,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,311,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,313,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,317,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,321,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,344,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,345,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,346,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,347,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,348,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,349,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,350,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,351,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,355,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,356,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,357,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,358,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,359,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,360,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,369,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,370,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,371,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,372,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,373,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,380,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,381,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,542,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,543,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,544,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,545,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,546,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,547,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,557,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,560,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,564,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,565,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,566,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,567,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,568,452,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,252,453,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,253,453,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,254,453,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,255,453,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,256,453,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,257,453,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,258,453,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,259,453,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,260,453,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,261,453,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,21,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,72,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,73,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,74,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,75,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,76,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,77,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,78,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,79,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,80,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,278,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,279,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,280,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,281,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,282,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,302,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,345,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,346,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,347,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,348,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,349,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,350,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,351,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,355,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,356,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,357,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,358,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,359,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,360,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,369,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,370,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,371,454,slip2_area1
cancer_cancer20220311_slip2_area1_long_acq_cancer20220311_slip2_area1_long_acq_blue_0.112_green_0.0673_L468_1_data,372,454,slip2_area1
